id,date,region,address,location,floor,room,sold_price(HKD),actual_area(ft.),built_area(ft.),actual_price(HKD/ft.),built_price(HKD/ft.),source
1284c45c749705c9a20a4e792bb9d8be,01/10/2024,青衣,盈翠半島,8座,low,H,21000,518,649,41,32,中原網頁
8855d8e93bb91d01e129ac3070273eb5,01/10/2024,深水埗,喜．揚,喜．揚,middle,B,12200,206,NA,59,NA,中原網頁
c1c76ded9ac5400244ebdbe32bbf78ec,01/10/2024,屯門南,御海灣,2座,NA,G,14000,297,NA,47,NA,中原網頁
039a51f25b9d66cb64a096b54a86dc06,01/10/2024,何文田,Prince Wesidence,PrinceWesidence,middle,B,31500,561,NA,56,NA,利嘉閣網頁
d7e49f672607c06378bd0090f58b5544,01/10/2024,奧運站,君匯港,5座,middle,F,25000,541,702,46,36,中原網頁
7aa2adbfcd24f65221ead9c636c97232,01/10/2024,青衣,明翹匯,1A座,middle,C,20000,577,NA,35,NA,利嘉閣網頁
08663e322dcb52ac67c1f7e4af98c710,01/10/2024,粉嶺,碧湖花園,6座,NA,G,11200,400,518,28,22,中原網頁
86ade960ce83feda9b37c116e952dc33,01/10/2024,大埔半山,雲滙,2座,middle,B2,24300,605,NA,40,NA,中原網頁
8f8e19609612a4940ebbdb094ce1cdcd,01/10/2024,火炭,御龍山,3座,NA,B,33000,769,985,43,34,中原網頁
65f9aac4452863b9a7b29e7fa55e9480,01/10/2024,火炭,御龍山,6座,NA,B,36000,891,1146,40,31,中原網頁
822be9b1f2cdcfd16d75c8e9336b583b,01/10/2024,康城,日出康城,1B座,middle,A,32000,804,NA,40,NA,中原網頁
0b6c52d3f3afa2ab5f64836c1e2b3249,01/10/2024,玉桂山灣畔,凱玥,1座,low,B,14.18萬,2108,NA,67,NA,中原網頁
ac097de9f6e97c470b1a406cc3847e9f,01/10/2024,柴灣,永利中心,C座,middle,1,10800,260,368,42,29,中原網頁
dac2d6643135dfcac4afc1fcf1bb9404,01/10/2024,貝沙灣,貝沙灣,2座,middle,C,73000,1400,1857,52,39,中原網頁
7580f1cdb7dc5df516bba880530334cf,01/10/2024,屯門新墟,景峰花園,3座,NA,F,9800,399,461,25,21,中原網頁
c266d65521ba3b32b518eb0eed395156,01/10/2024,大坑半山,名門,5座,middle,C,42000,871,1172,48,36,中原網頁
8763e0247d908f5229ff03ee43818f73,01/10/2024,深水埗,喜．揚,喜．揚,low,D,12610,228,NA,55,NA,中原網頁
979e757c7edbb346a05aa08e29419c9a,01/10/2024,九龍灣,德福花園,Q座,low,14,18000,540,603,33,30,中原網頁
d2a5bdd37b9aeedbf9353d4aa67f3cef,01/10/2024,西半山,福熙苑,福熙苑,middle,A,27500,621,791,44,35,中原網頁
64cff61dd3f8bc05f68580f17b8b1529,01/10/2024,四小龍,碧海藍天,2座,low,B,20000,494,667,40,30,利嘉閣網頁
2aba1281a8b009f6685a8e0b20731d8e,01/10/2024,東涌市中心,映灣園,海雲天(12座),NA,B,21000,749,1013,28,21,中原網頁
15ed8a3de3eed16b3ccd02ecaad6d3e8,01/10/2024,元朗市中心,偉發大廈,偉發大廈,NA,A,12800,520,619,25,21,中原網頁
a778f188d438311de17ac24bfbeea9c4,01/10/2024,東涌市中心,昇薈,6座,NA,A,33800,1160,NA,29,NA,中原網頁
f9e657e1ea993be9297d3fce61e25850,01/10/2024,大圍,瑞豐大樓,瑞豐大樓,NA,E,12500,264,380,47,33,中原網頁
2bc7df3724b4b37255758c9e44b5b1c4,01/10/2024,青衣,盈翠半島,2座,NA,G,21500,520,651,41,33,中原網頁
e4743770adc001e128d1d6b4c513666b,01/10/2024,新蒲崗,新蒲崗廣場,2座,low,E,15000,408,548,37,27,中原網頁
532520af2cd2e909cee0f1d0149da027,01/10/2024,大圍,薈蕎,2翼,middle,B3,17000,389,NA,44,NA,中原網頁
a0cd618b15d54a639482d5c5825ff357,01/10/2024,何文田,美佳大廈,美佳大廈,low,2,29500,1037,1202,28,25,中原網頁
a3d802afbd37dcd7bac76ca508eb3cbd,01/10/2024,元朗站,Yoho Town,6座,low,C,14000,411,552,34,25,中原網頁
4df70322787f330252828ad277cff6af,01/10/2024,調景嶺,維景灣畔,2座,NA,A,19500,516,695,38,28,中原網頁
65712244abfabac724b5abed9d62a603,01/10/2024,東涌市中心,東堤灣畔,8座,middle,E,19000,527,756,36,25,中原網頁
c4c2f2ec63c111915f55814a32d2f588,01/10/2024,灣仔,嘉薈軒,嘉薈軒,low,11,17500,358,458,49,38,中原網頁
2bc267f2a69a0ebf1c719bad5b2ca0e6,01/10/2024,屯門碼頭,邁亞美海灣,2座,middle,G,11500,450,580,26,20,中原網頁
8ae5a692ec7d30f6a36ae6571d4011ca,01/10/2024,深井,碧堤半島,9座,NA,C,27500,901,1169,31,24,中原網頁
4e9dc97b5e6522d482ac99d288c2cd0d,01/10/2024,康城,日出康城,1座,low,G,17200,505,NA,34,NA,利嘉閣網頁
9783b811fee569c491a26b097510f480,01/10/2024,東涌市中心,映灣園,8座,low,A,25000,891,1192,28,21,中原網頁
57f258d50505c9eaaaa62d041c7ed30e,01/10/2024,大圍,柏傲莊,2座(2A),low,B,36000,754,NA,48,NA,中原網頁
c51e0003b982861acfacfd091acc144c,01/10/2024,調景嶺,維景灣畔,2座,low,F,18800,504,676,37,28,中原網頁
5010db379d95ef3b229a96cabf0e7495,01/10/2024,天水圍,Wetland Seasons Bay,6A座,low,C1,10300,268,NA,38,NA,中原網頁
f2fa3927acaf26cb82404694beed8aa4,01/10/2024,杏花邨,杏花邨,50座,middle,6,22800,645,776,35,29,中原網頁
ee5c7afdbf58c606a8776bb4a533ff94,01/10/2024,三聖,海景花園,6座,NA,C,15000,582,820,26,18,中原網頁
2eb4a38123007cbe3544cb06f4ead67a,01/10/2024,掃管笏,上源,5A座,NA,C,17800,698,NA,26,NA,利嘉閣網頁
668087d34c731be338e46086c9194bad,01/10/2024,粉嶺,御皇庭,1座,middle,H,12500,372,508,34,25,中原網頁
daf541dbac6deffb75652d0249a2b517,01/10/2024,馬灣,珀麗灣,6座,middle,D,25000,831,1075,30,23,中原網頁
68f9cc1730d1a111a7b72288107a0f4a,01/10/2024,四小龍,星匯居,1座,low,D,14500,395,521,37,28,中原網頁
80c8d8b9d8cbb967a64996b36469d98c,01/10/2024,大圍,美城苑,暉城閣(C座),low,8,12000,381,538,31,22,中原網頁
60c1467b4c1ab744e1a4dfd44681fd5b,01/10/2024,土瓜灣,傲雲峰,6座,low,A,19500,479,639,41,31,中原網頁
8c8f79184e8c013324b13691c6bc6490,01/10/2024,跑馬地,名仕花園,名仕花園,middle,A,32000,597,791,54,40,中原網頁
b0112a56f5eca81f157b13a547fcabbc,01/10/2024,將軍澳,海翩匯,6座,middle,J,20000,521,NA,38,NA,中原網頁
d959c7b3d4d26fe2a7c800a5fee1d44c,01/10/2024,南昌站,匯璽,3B座,middle,D,26000,436,NA,60,NA,中原網頁
f393c9748b326646ffdda0e551c9bb66,01/10/2024,青龍頭,逸璟．龍灣,2座,NA,F,11800,318,NA,37,NA,中原網頁
1921e57977d9f0dae98d8a9a04d839d7,01/10/2024,荃灣西,爵悅庭,西爵軒(B1),low,E,17500,450,613,39,29,中原網頁
d19dd4f2b3bc160b0cf2276f94147437,01/10/2024,青衣,明翹匯,1A座,NA,E,14000,299,NA,47,NA,利嘉閣網頁
f669fcf17e2515395d908201ce1540fe,01/10/2024,大埔半山,嘉熙,8座,middle,G,17500,462,NA,38,NA,中原網頁
d83fb45d54532dddae7ebc8df577d33c,01/10/2024,奧運站,海桃灣,1座,NA,A,41500,959,1300,43,32,利嘉閣網頁
f9dda1c6aabd5ffc9f0152e774f31590,01/10/2024,荃灣西,全．城匯,1座,low,A,27800,763,NA,36,NA,中原網頁
63124aaf0ebe30fdcbc04ccb0c404ad8,01/10/2024,元朗站,The Yoho Hub,8座,middle,A,18500,468,NA,40,NA,中原網頁
42cef6d163ddf4ca70d9dfe5d4b0a440,01/10/2024,元朗市中心,御庭居,2座,low,D,20000,622,846,32,24,中原網頁
8f6e60e725095a8603a9ab218df74713,01/10/2024,四小龍,泓景臺,8座,middle,A,20000,510,683,39,29,中原網頁
3e769e2c51e565773f8d28919425881c,01/10/2024,黃竹坑,港島南岸,2座(2B),low,G,24800,470,NA,53,NA,中原網頁
0cc2a1fef24bffed7284f44db7cf51c5,01/10/2024,深水埗,West Park,WestPark,NA,C,16000,321,NA,50,NA,中原網頁
63ed74c8930a824047d1c19b883768a1,01/10/2024,灣仔,會展中心會景閣,會展中心會景閣,NA,14,55000,995,1315,55,42,中原網頁
aa83e5f62a2074517f54d51d06cca6d6,01/10/2024,大角咀,利奧坊．壹隅,1座,middle,N,13500,206,NA,66,NA,中原網頁
c59a2288c181799d25f942ed82b82cef,01/10/2024,南昌站,匯璽,8座,NA,E,16800,267,NA,63,NA,利嘉閣網頁
833cd8ca81e3ac146a696ece4ff0b743,01/10/2024,西半山,輝煌豪園,輝煌豪園,middle,A,41000,721,973,57,42,中原網頁
0e405999f35051b3522edb1aa8d81488,01/10/2024,元朗站,Yoho Town,7座,NA,D,46000,1231,1532,37,30,中原網頁
8750d0861b25648f4db415a027cf4696,01/10/2024,康城,日出康城,1座,middle,G,18500,466,NA,40,NA,中原網頁
dbcfd78ed92650dc6b114cfdb30a7533,01/10/2024,南昌站,維港滙,3座(3B),low,A,30000,605,NA,50,NA,利嘉閣網頁
2726791d918ee280b14ad819b4898b37,01/10/2024,啟德新區,嘉峯匯,2A座,middle,D,24000,514,NA,47,NA,利嘉閣網頁
6d6226ce9e0b1e90cf1ffd03c6c9b9b8,01/10/2024,杏花邨,杏花邨,19座,NA,1,21500,547,664,39,32,利嘉閣網頁
daacd26be772d907b08cc3db5022d796,01/10/2024,貝沙灣,貝沙灣,5座,low,B,53000,1376,1690,39,31,中原網頁
66a218d14f175069ef6003816c49b0d2,01/10/2024,火炭,御龍山,6座,NA,A,35000,908,1167,39,30,中原網頁
d369cb702a18afd6b0f0be4575c5a3bf,01/10/2024,西營盤,藝里坊．1號,藝里坊．1號,middle,K,21000,286,NA,73,NA,中原網頁
4e1ec6a1ba6aab48f05c06712e1dac33,01/10/2024,土瓜灣,翔龍灣,3座,middle,C,19500,427,585,46,33,中原網頁
8ea10a17967641f66bf83b38b4d1c684,01/10/2024,西半山,寶威閣,A座,NA,8,41000,988,1191,41,34,中原網頁
b8a66310133aefd8a45105451d31a380,01/10/2024,大埔海濱,比華利山別墅,萊茵道洋房8585號屋,NA,NA,51000,1902,3100,27,16,中原網頁
7b2cfcaa3a883c5523b27ab3b64c795b,01/10/2024,九肚山,玖瓏山,月瓏閣第3座,middle,B,30000,958,NA,31,NA,利嘉閣網頁
1df8914db8651c60eb4174c708dff97e,01/10/2024,鰂魚涌,得發大廈,得發大廈,low,C,12500,259,374,48,33,利嘉閣網頁
1bbe41c291696b536059d2ad3bead362,01/10/2024,九龍灣,德福花園,B座,low,3,17000,538,603,32,28,中原網頁
6c48dcb5e86024d0af6140feeaa7af46,01/10/2024,將軍澳,將軍澳廣場,3A座,middle,E,17800,445,608,40,29,利嘉閣網頁
80d9188a5c6c3fd5b0c90e7b7eabe5b3,01/10/2024,深水埗,愛海頌,2座,middle,D,28500,722,NA,39,NA,利嘉閣網頁
a8280f493f3fe91a69733b53e7526146,01/10/2024,青衣,青盛苑,青盛苑,middle,1,12000,381,540,31,22,利嘉閣網頁
316b4264c1c9de4b013929ef375466d6,01/10/2024,藍田,匯景花園,7座,middle,E,23500,614,783,38,30,中原網頁
66129195570b3944b5b724e9754ec4ec,01/10/2024,綠楊,綠楊新邨,P座,middle,3,15800,451,518,35,31,中原網頁
91aa53e6f5e66514cdba0d3476031d4c,01/10/2024,西營盤,瑧璈,瑧璈,middle,B,39000,700,NA,56,NA,中原網頁
972834eb5d84a91f5a5771be19ff08a7,01/10/2024,大坑半山,慧景園,2座,NA,A,57000,1193,1533,48,37,中原網頁
8855d8e93bb91d01e129ac3070273eb5,01/10/2024,深水埗,喜．揚,喜．揚,middle,B,12200,203,NA,60,NA,中原網頁
d2bfa2024b567af82647ed7e92bdb7cd,01/10/2024,黃埔,海濱南岸,1座,low,F,20500,432,559,47,37,中原網頁
e4f5fbc140104f50873008d5f454e802,01/10/2024,薄扶林,置富花園,富安苑(H-3座),low,E,15000,439,518,34,29,中原網頁
